id,name,nasaJplUrl,absoluteMagnitude,estimatedDiameterMinKm,estimatedDiameterMaxKm,isPotentiallyHazardous,isSentryObject,closeApproachDate,closeApproachVelocityKmh,missDistanceKm,orbitingBody,class,neo,pha,H,diameter,albedo,rot_per,GM,density,e,a,q,i,om,w,ma,n,per,moid,condition_code,n_obs_used
2105140,105140 (2000 NL10),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2105140,15.75,1.8817198949,4.2076535996,False,False,1913-08-27,204027.7384945829,4923608.794977827,Merc,ATE,Y,N,15.75,1.946,0.223,6.9269,,,0.8169,0.9143,0.167,32.54,237.28,281.68,126.8,1.127,319.0,0.356,0.0,3306
2136874,136874 (1998 FH74),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2136874,15.74,1.8904055193,4.2270752462,False,False,1911-01-09,31327.0680371793,213259195.87173924,Juptr,APO,Y,N,15.74,3.398,0.073,28.55,,,0.884,2.202,0.255,21.14,197.53,193.41,215.32,0.3015,1190.0,0.236,0.0,1525
2137062,137062 (1998 WM),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2137062,16.76,1.1818299089,2.6426520142,False,False,1911-05-07,54265.4738263469,25204163.193623684,Earth,APO,Y,N,16.76,1.265,0.411,2.58,,,0.3153,1.225,0.838,22.52,45.62,172.58,201.77,0.7273,495.0,0.17,0.0,5442
2137084,137084 (1998 XS16),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2137084,16.47,1.3506877983,3.0202297334,False,False,1951-07-12,87415.5588243347,22428045.82485649,Venus,APO,Y,N,16.47,1.228,0.322,5.419,,,0.4966,1.212,0.61,26.56,272.98,358.34,253.9,0.7385,488.0,0.408,0.0,3167
2137032,137032 (1998 UO1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2137032,16.66,1.2375278366,2.7671963667,False,False,1916-01-07,128410.9297995683,15154570.697196482,Venus,APO,Y,N,16.66,1.055,0.183,2.925,,,0.7634,1.596,0.378,25.47,358.31,252.6,206.04,0.489,736.0,0.0596,0.0,1575
2137099,137099 (1998 YW3),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2137099,18.29,0.5841911542,1.3062911326,False,False,1900-04-30,76604.2021811826,66014255.98375882,Earth,APO,Y,N,18.29,0.564,0.291,,,,0.4628,1.1,0.591,28.79,94.26,194.86,270.77,0.8542,421.0,0.388,0.0,633
2138013,138013 (2000 CN101),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2138013,14.7,3.0517923259,6.824015094,False,False,1901-08-28,66994.8253625387,22174147.9608576,Venus,APO,Y,N,14.7,3.518,0.172,,,,0.6348,1.598,0.584,15.98,183.3,118.76,140.95,0.4878,738.0,0.108,0.0,1593
2138127,138127 (2000 EE14),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2138127,17.11,1.0059003902,2.249261651,True,False,1902-03-05,54051.9207984587,23277150.693956476,Earth,ATE,Y,Y,17.11,0.754,0.449,2.586,,,0.5331,0.6618,0.309,26.46,155.75,197.85,88.53,1.831,197.0,0.0239,0.0,1125
2137805,137805 (1999 YK5),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2137805,16.72,1.2038017674,2.6917825833,False,False,1903-01-04,122644.03499726,7097849.666725289,Merc,ATE,Y,N,16.72,2.243,0.027,3.93,,,0.5583,0.8294,0.366,16.75,349.51,292.88,252.59,1.305,276.0,0.114,0.0,2247
2137924,137924 (2000 BD19),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2137924,17.5,0.8405334021,1.8794898244,False,False,1901-02-14,105195.9257573623,22091846.034446474,Earth,ATE,Y,N,17.5,0.97,0.247,10.57,,,0.895,0.8764,0.092,25.75,333.67,324.37,333.2,1.201,300.0,0.0904,0.0,1293
2138359,138359 (2000 GX127),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2138359,17.97,0.6769474811,1.513700585,False,False,1901-01-08,49634.0272029362,48681729.19659279,Earth,APO,Y,N,17.97,1.085,0.095,3.685,,,0.3613,1.141,0.729,20.24,43.98,4.75,148.8,0.8081,445.0,0.262,0.0,860
2138847,138847 (2000 VE62),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2138847,17.07,1.0246014747,2.2910785472,False,False,1915-04-21,42557.9201894992,29384981.748015705,Earth,AMO,Y,N,17.07,0.965,0.396,7.6,,,0.2877,1.619,1.153,22.18,207.09,16.34,236.96,0.4784,752.0,0.155,0.0,2580
2138883,138883 (2000 YL29),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2138883,16.84,1.1390819672,2.5470647106,False,False,1929-09-14,49401.5721269695,21207419.687059723,Earth,APO,Y,N,16.84,1.222,0.247,10.592,,,0.344,1.536,1.008,21.89,182.72,115.93,211.81,0.5177,695.0,0.138,0.0,1691
2137925,137925 (2000 BJ19),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2137925,16.06,1.6313794097,3.6478752572,False,False,1914-02-01,151359.49648651,12473002.30886477,Merc,APO,Y,N,16.06,1.372,0.373,48.0,,,0.7638,1.292,0.305,31.12,131.22,175.52,54.92,0.6713,536.0,0.39,0.0,3100
2140158,140158 (2001 SX169),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2140158,18.48,0.5352479056,1.1968507018,True,False,1900-07-06,47886.7101778796,8272391.537397714,Mars,APO,Y,Y,18.48,0.566,0.289,3.143,,,0.4609,1.347,0.726,2.52,126.78,42.72,346.51,0.6302,571.0,0.0261,0.0,929
2140288,140288 (2001 SN289),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2140288,16.73,1.1982708007,2.6794149658,True,False,1927-03-14,114883.3630417079,12788940.818078363,Earth,APO,Y,Y,16.73,1.263,0.231,6.58,,,0.5082,1.784,0.877,53.19,357.06,225.63,149.86,0.4136,870.0,0.0189,0.0,535
2138947,138947 (2001 BA40),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2138947,18.82,0.4576726672,1.0233871954,False,False,1910-05-01,36733.8261313433,16498447.782445228,Venus,APO,Y,N,18.82,0.447,0.292,,,,0.2537,1.119,0.835,12.85,270.86,0.09,230.87,0.8327,432.0,0.183,0.0,535
2139056,139056 (2001 FY),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2139056,19.18,0.3877528304,0.8670416872,False,False,1972-06-26,32030.1032184579,3142570.082110932,Mars,AMO,Y,N,19.18,0.32,0.52,5.207,,,0.328,1.885,1.267,4.73,111.15,110.65,171.7,0.3807,946.0,0.271,0.0,293
2139289,139289 (2001 KR1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2139289,17.8,0.7320739893,1.6369672047,False,False,1905-05-26,151193.6813058588,20726005.37887879,Venus,APO,Y,N,17.8,1.126,0.127,11.3,,,0.8412,1.26,0.2,23.26,102.7,291.49,66.98,0.6972,516.0,0.179,0.0,886
2139345,139345 (2001 KA67),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2139345,16.74,1.1927652464,2.6671041722,False,False,1904-04-13,56374.0489107428,70130244.14697702,Earth,APO,Y,N,16.74,2.586,0.038,44.25,,,0.7019,1.805,0.538,22.28,108.34,38.0,55.76,0.4064,886.0,0.262,0.0,1067
2141531,141531 (2002 GB),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2141531,19.15,0.3931470096,0.8791034386,False,False,1913-03-31,102691.6792459888,72113347.14129819,Earth,ATE,Y,N,19.15,0.303,0.482,73.0,,,0.529,0.9921,0.467,22.55,40.8,8.33,40.9,0.9974,361.0,0.28,0.0,890
2141484,141484 (2002 DB4),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2141484,16.26,1.4878357048,3.3269017752,False,False,1901-12-21,59179.5232574846,29271133.191250883,Earth,ATE,Y,N,16.26,1.034,0.455,,,,0.3695,0.8579,0.541,16.6,234.22,94.16,55.55,1.24,290.0,0.154,0.0,1569
2141432,141432 (2002 CQ11),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2141432,20.06,0.2585562121,0.5781492662,True,False,1905-01-12,36304.3921502174,15479412.882678015,Venus,ATE,Y,Y,20.06,0.239,0.34,2.605,,,0.4275,0.9762,0.559,2.47,81.34,272.64,290.45,1.022,352.0,0.0197,0.0,472
2142563,142563 (2002 TR69),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2142563,17.21,0.9606274149,2.1480282008,False,False,1905-03-07,41729.8670034376,21070785.25040415,Earth,AMO,Y,N,17.21,0.86,0.378,,,,0.3437,1.66,1.089,20.49,341.95,192.29,148.67,0.4609,781.0,0.102,0.0,724
2152563,152563 (1992 BF),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2152563,19.71,0.3037770614,0.6792661593,False,False,1900-12-02,82093.2387520302,71870960.3696424,Earth,ATE,Y,N,19.71,0.272,0.287,32.0,,,0.2717,0.9079,0.661,7.25,315.19,336.57,242.27,1.139,316.0,0.0626,0.0,638
2142040,142040 (2002 QE15),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2142040,16.25,1.4947032424,3.3422580561,False,False,1931-11-08,58390.1869841788,20094546.26210145,Earth,AMO,Y,N,16.25,1.232,0.353,3.853,,,0.3444,1.667,1.093,28.25,226.38,160.54,257.41,0.4579,786.0,0.116,0.0,2560
2142781,142781 (2002 UM11),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2142781,16.14,1.5723708236,3.5159280475,False,False,,,,,AMO,Y,N,16.14,1.595,0.252,6.81,,,0.3878,1.951,1.194,41.02,228.97,229.05,124.85,0.3616,995.0,0.311,0.0,1449
2143624,143624 (2003 HM16),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2143624,15.91,1.7480545317,3.9087687612,False,False,1948-03-29,91712.0236743792,16333331.76635524,Earth,APO,Y,N,15.91,2.137,0.169,32.1,,,0.5774,1.967,0.831,35.54,195.83,47.2,45.48,0.3574,1010.0,0.0529,0.0,1621
2142464,142464 (2002 TC9),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2142464,18.34,0.57089334,1.2765563162,False,False,1910-04-06,31224.0709085365,12968686.982261809,Earth,AMO,Y,N,18.34,0.886,0.118,5.131,,,0.1548,1.234,1.043,16.28,191.81,29.34,112.09,0.7191,501.0,0.058,0.0,4558
2144901,144901 (2004 WG1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2144901,17.54,0.8251919385,1.845185269,False,False,1903-04-15,60665.3690889028,12148482.117838625,Earth,APO,Y,N,17.54,2.24,0.038,8.06,,,0.5219,1.64,0.784,13.04,41.98,232.49,98.81,0.4693,767.0,0.0562,0.0,724
2152558,152558 (1990 SA),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2152558,16.86,1.128638801,2.523713081,False,False,1902-03-03,70114.9438429996,11974199.866259063,Mars,AMO,Y,N,16.86,1.4,0.146,8.147,,,0.4413,2.014,1.125,38.14,172.14,115.14,138.19,0.3449,1040.0,0.308,0.0,570
2152742,152742 (1998 XE12),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2152742,19.1,0.4023045798,0.8995803882,False,False,1900-11-22,94966.2847546999,26529545.50916412,Earth,ATE,Y,N,19.1,0.413,0.264,,,,0.7392,0.8781,0.229,13.43,280.01,353.17,16.51,1.198,301.0,0.112,0.0,565
2152754,152754 (1999 GS6),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2152754,19.22,0.3806755436,0.8512163929,True,False,1900-02-09,38039.8440169087,12922089.908598894,Mars,APO,Y,Y,19.22,0.414,0.216,8.021,,,0.4974,1.191,0.599,2.02,314.36,135.0,226.74,0.7584,475.0,0.0189,0.0,553
2152564,152564 (1992 HF),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2152564,19.63,0.3151773333,0.7047579421,False,False,1900-10-04,62360.4527455658,54977593.80771815,Earth,APO,Y,N,19.63,0.282,0.169,3.276,,,0.5617,1.391,0.61,13.32,213.36,128.35,108.49,0.6008,599.0,0.12,0.0,132
2152679,152679 (1998 KU2),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2152679,16.55,1.3018321019,2.9109850751,False,False,1907-08-15,28436.6305256581,11870799.957764603,Earth,APO,Y,N,16.55,4.167,0.022,125.0,,,0.5524,2.252,1.008,4.93,205.72,120.3,19.03,0.2917,1230.0,0.0601,0.0,2208
2152671,152671 (1998 HL3),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2152671,20.24,0.2379879547,0.5321572445,True,False,1901-05-18,81609.8856396246,58127161.19556025,Earth,APO,Y,Y,20.24,0.298,0.2,,,,0.366,1.129,0.716,2.68,163.63,188.15,254.92,0.8216,438.0,0.0454,0.0,538
2152889,152889 (2000 CF59),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2152889,16.5,1.332155667,2.978790628,False,False,1930-02-05,119327.3357290128,16409236.693367936,Venus,APO,Y,N,16.5,1.022,0.388,,,,0.6407,1.679,0.603,41.55,141.74,222.47,354.16,0.4529,795.0,0.317,0.0,1278
2152931,152931 (2000 EA107),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2152931,16.3,1.4606796427,3.2661789745,False,False,1901-01-18,76712.1121426756,8448483.399611732,Venus,ATE,Y,N,16.3,1.646,0.237,4.1367,,,0.4557,0.9297,0.506,28.58,52.87,278.02,57.09,1.099,327.0,0.163,0.0,2173
2152941,152941 (2000 FM10),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2152941,17.61,0.7990150812,1.7866520367,False,False,1921-09-12,78249.3885301464,14328782.73554639,Venus,APO,Y,N,17.61,0.82,0.205,,,,0.6807,1.481,0.473,8.73,18.52,343.98,300.53,0.5467,659.0,0.127,0.0,782
2152952,152952 (2000 GC2),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2152952,17.57,0.8138698807,1.819868378,False,False,2163-08-19,87963.1465712144,14763487.741742335,Mars,AMO,Y,N,17.57,0.776,0.353,4.179,,,0.1869,1.384,1.125,55.29,358.68,280.2,187.14,0.6057,594.0,0.279,0.0,1090
2152964,152964 (2000 GP82),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2152964,17.8,0.7320739893,1.6369672047,False,False,1924-02-02,42068.5600295581,13685092.048124235,Earth,APO,Y,N,17.8,0.788,0.342,,,,0.3934,1.397,0.847,13.23,114.85,333.11,261.11,0.5971,603.0,0.0916,0.0,883
2153814,153814 (2001 WN5),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2153814,18.28,0.586887658,1.3123206985,True,False,1916-10-02,40097.58283827,7625252.933227586,Earth,APO,Y,Y,18.28,0.932,0.097,4.253,,,0.4673,1.711,0.912,1.92,277.35,44.65,286.58,0.4402,818.0,0.0019,0.0,1021
2153842,153842 (2001 XT30),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2153842,16.7,1.214940408,2.7166893409,False,False,1921-08-22,13214.7404948487,182987694.2439049,Juptr,AMO,Y,N,16.7,1.759,0.193,17.95,,,0.567,2.749,1.19,9.0,139.83,219.39,124.75,0.2162,1660.0,0.208,0.0,1097
2152978,152978 (2000 GJ147),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2152978,19.57,0.3240074354,0.7245026508,True,False,1901-05-23,49586.7452086012,16046973.124298448,Earth,APO,Y,Y,19.57,0.531,0.109,10.009,,,0.2368,1.162,0.887,25.01,57.84,240.78,88.68,0.7865,458.0,0.027,0.0,864
2153201,153201 (2000 WO107),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2153201,19.3,0.3669061375,0.8204270649,True,False,1900-11-09,136040.9445653414,11611598.594957836,Merc,ATE,Y,Y,19.3,0.51,0.129,5.022,,,0.7808,0.9111,0.2,7.77,69.19,213.76,312.79,1.133,318.0,0.00286,0.0,1137
2153219,153219 (2000 YM29),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2153219,18.54,0.5206609142,1.1642331974,False,False,,,,,AMO,Y,N,18.54,1.289,0.035,,,,0.4356,2.089,1.179,40.34,116.54,1.0,83.99,0.3264,1100.0,0.195,0.0,647
2153271,153271 (2001 CL42),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2153271,17.4,0.8801465209,1.9680674509,False,False,2005-04-22,52836.9541745418,29825400.719655234,Earth,APO,Y,N,17.4,2.441,0.039,,,,0.4024,1.557,0.931,21.65,12.01,270.88,182.2,0.5072,710.0,0.191,0.0,1088
2153195,153195 (2000 WB1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2153195,17.51,0.8366715019,1.8708543531,False,False,1901-04-11,101680.5051374825,17730403.909403674,Venus,APO,Y,N,17.51,1.327,0.1,,,,0.6192,1.301,0.496,41.1,21.36,262.91,5.15,0.6639,542.0,0.0914,0.0,395
2153249,153249 (2001 BW15),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2153249,15.67,1.9523378616,4.3655601735,False,False,1918-08-20,93074.1478027247,7416349.186754775,Earth,APO,Y,N,15.67,3.16,0.177,,,,0.5907,2.117,0.867,41.28,328.76,298.06,302.81,0.3199,1130.0,0.0561,0.0,1025
2153591,153591 (2001 SN263),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2153591,17.11,1.0059003902,2.249261651,True,False,1913-01-31,24639.1584565967,10634544.477781078,Earth,AMO,Y,Y,17.11,2.0,,3.423,,,0.48,1.988,1.034,6.69,325.71,173.06,124.08,0.3517,1020.0,0.0472,0.0,3654
2154589,154589 (2003 MX2),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2154589,16.62,1.2605351968,2.8186423881,False,False,2049-03-08,25729.8434509214,4087475.123351719,Mars,AMO,Y,N,16.62,1.109,0.395,1.611,,,0.459,2.289,1.238,7.18,58.62,300.61,123.35,0.2846,1270.0,0.263,0.0,1608
2154590,154590 (2003 MA3),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2154590,21.7,0.1214940408,0.2716689341,True,False,1902-08-04,33296.5571342643,3873416.62323317,Venus,APO,Y,Y,21.7,0.086,0.53,,,,0.4021,1.105,0.661,1.42,152.66,228.88,36.33,0.8483,424.0,0.0131,0.0,123
2154029,154029 (2002 CY46),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2154029,16.52,1.3199423904,2.9514809114,False,False,1958-09-02,86360.2469358296,25300608.596337583,Earth,APO,Y,N,16.52,1.119,0.098,2.554,,,0.4624,1.89,1.016,44.2,346.14,319.4,322.74,0.3794,949.0,0.0868,0.0,1164
2154035,154035 (2002 CV59),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2154035,17.38,0.8882904164,1.9862777548,False,False,,,,,APO,Y,N,17.38,1.098,0.149,,,,0.532,1.21,0.566,49.06,13.09,347.15,160.58,0.7405,486.0,0.426,0.0,418
2154276,154276 (2002 SY50),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2154276,17.61,0.7990150812,1.7866520367,True,False,1909-08-08,77252.7991240159,1949842.017256643,Venus,APO,Y,Y,17.61,1.06,0.143,4.823,,,0.6889,1.705,0.53,8.74,34.02,99.71,105.17,0.4426,813.0,0.00394,0.0,1165
2154807,154807 (2004 PP97),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2154807,18.56,0.5158874663,1.1535594433,False,False,1921-10-24,42021.3779133743,26944584.49904816,Earth,APO,Y,N,18.56,0.469,0.319,161.0,,,0.3166,1.484,1.014,15.53,15.07,68.72,182.39,0.5452,660.0,0.146,0.0,1407
2159459,159459 (2000 KB),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2159459,16.31,1.4539684294,3.2511722452,False,False,1909-09-27,43418.7539232455,287892273.8824394,Juptr,APO,Y,N,16.31,1.769,0.187,,,,0.7989,2.337,0.47,56.16,185.35,185.39,27.74,0.2759,1300.0,0.531,0.0,450
2159504,159504 (2000 WO67),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2159504,16.97,1.0728894545,2.3990537526,True,False,1916-07-23,47172.8409875075,5827658.313846513,Earth,APO,Y,Y,16.97,2.324,0.052,2.941,,,0.617,2.433,0.932,9.69,107.56,237.81,242.88,0.2597,1390.0,0.0491,0.0,748
2155110,155110 (2005 TB),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2155110,17.46,0.8561600847,1.9144321491,False,False,1923-04-21,76415.6975068879,27698167.238608524,Earth,APO,Y,N,17.46,0.683,0.379,3.479,,,0.3485,1.261,0.822,30.38,226.17,44.78,118.57,0.6957,517.0,0.113,0.0,1420
2159454,159454 (2000 DJ8),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2159454,18.04,0.6554732558,1.4656827575,False,False,,,,,AMO,Y,N,18.04,0.577,0.367,14.245,,,0.2527,1.411,1.055,37.75,139.52,262.96,223.35,0.588,612.0,0.246,0.0,912
2159518,159518 (2001 FF7),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2159518,18.01,0.6645917971,1.4860724357,False,False,,,,,AMO,Y,N,18.01,1.784,0.038,,,,0.4452,2.104,1.167,47.47,190.08,59.44,9.56,0.3229,1120.0,0.339,0.0,281
2159857,159857 (2004 LJ1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2159857,15.46,2.1505769,4.8088361393,True,False,1929-11-13,59048.3120184054,8564295.682736684,Earth,APO,Y,Y,15.46,3.07,0.13,2.72627,,,0.5935,2.262,0.92,23.15,235.53,140.02,75.2,0.2896,1240.0,0.0154,0.0,3315
2154993,154993 (2005 EA94),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2154993,17.99,0.6707411893,1.4998228946,False,False,1906-02-27,89466.7563460368,27106124.796929833,Earth,APO,Y,N,17.99,0.828,0.195,13.761,,,0.6637,1.517,0.51,10.32,104.06,309.03,55.64,0.5278,682.0,0.0749,0.0,559
2159686,159686 (2002 LB6),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2159686,16.34,1.4340192346,3.2065644897,False,False,1915-07-19,100829.0610243151,14449835.73125318,Venus,APO,Y,N,16.34,1.845,0.162,,,,0.688,1.804,0.563,24.73,244.73,141.05,206.78,0.4069,885.0,0.283,0.0,886
2159929,159929 (2005 UK),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2159929,17.72,0.7595475664,1.6983999907,False,False,1919-04-30,105629.9249632612,25276850.09093524,Earth,AMO,Y,N,17.72,2.62,0.026,33.4,,,0.4078,1.887,1.117,54.42,222.54,19.59,37.82,0.3803,947.0,0.126,0.0,367
2162000,162000 (1990 OS),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2162000,19.64,0.313729225,0.7015198735,True,False,1909-11-19,41424.361199685,8589928.275455454,Earth,APO,Y,Y,19.64,0.4,,2.536,,,0.4624,1.678,0.902,1.09,346.49,21.62,60.96,0.4533,794.0,0.00902,0.0,427
2159560,159560 (2001 TO103),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2159560,17.14,0.9920989194,2.2184006242,False,False,,,,,AMO,Y,N,17.14,1.156,0.209,,,,0.4348,2.214,1.252,25.7,42.14,261.78,167.2,0.2991,1200.0,0.472,0.0,667
2161989,161989 Cacus (1978 CA),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2161989,17.31,0.9173920592,2.0513510063,True,False,1910-09-09,63670.6525894513,25481760.81594137,Earth,APO,Y,Y,17.31,1.9,0.09,3.7538,,,0.2138,1.123,0.883,26.07,161.2,102.11,310.22,0.8286,434.0,0.0144,0.0,1795
2161999,161999 (1989 RC),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2161999,18.8,0.4619074603,1.0328564805,False,False,1901-08-05,25026.8145627304,18779900.017219007,Earth,AMO,Y,N,18.8,0.458,0.211,,,,0.5126,2.318,1.13,7.38,140.08,181.51,109.11,0.2793,1290.0,0.116,0.0,156
2162173,162173 Ryugu (1999 JU3),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2162173,19.55,0.3270054393,0.7312063912,True,False,1917-02-03,18468.8072255509,16271747.185207015,Earth,APO,Y,Y,19.55,0.896,0.045,7.63262,3e-08,1.19,0.1911,1.191,0.963,5.87,251.29,211.62,270.66,0.7584,475.0,0.000833,0.0,5088
2162116,162116 (1998 SA15),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2162116,19.54,0.3285148278,0.7345814866,True,False,1906-03-03,86370.0864909088,58446366.08450657,Earth,APO,Y,Y,19.54,0.538,0.116,,,,0.5585,1.916,0.846,7.11,114.17,331.45,56.34,0.3717,968.0,0.0473,0.0,91
2162142,162142 (1998 VR),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2162142,18.78,0.4661814374,1.0424133839,False,False,1911-11-23,46588.852949783,25333505.91593993,Earth,ATE,Y,N,18.78,0.462,0.25,8.44,,,0.3179,0.8753,0.597,21.81,46.35,170.74,196.47,1.204,299.0,0.151,0.0,773
2162181,162181 (1999 LF6),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2162181,18.2,0.6089126221,1.3615700154,False,False,1907-10-11,37194.2361145382,24634846.68796924,Earth,APO,Y,N,18.2,0.729,0.175,37.26,,,0.2806,1.41,1.014,18.94,208.49,140.88,237.24,0.5889,611.0,0.0639,0.0,1914
2162038,162038 (1996 DH),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2162038,16.69,1.2205483181,2.7292290091,False,False,,,,,AMO,Y,N,16.69,1.959,0.105,7.16,,,0.2766,1.587,1.148,17.23,309.26,351.6,179.28,0.493,730.0,0.134,0.0,1977
2162058,162058 (1997 AE12),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2162058,17.99,0.6707411893,1.4998228946,False,False,1921-08-20,7851.6729955413,273773808.1294839,Juptr,AMO,Y,N,17.99,0.847,0.186,1880.0,,,0.5542,2.367,1.055,4.85,304.75,60.91,28.71,0.2706,1330.0,0.0875,0.0,887
2162080,162080 (1998 DG16),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2162080,19.93,0.2745079817,0.6138185073,False,False,1908-03-25,39477.4798153615,29631347.82301349,Earth,ATE,Y,N,19.93,0.777,0.035,,,,0.3582,0.8967,0.576,16.21,344.32,356.87,68.1,1.161,310.0,0.187,0.0,723
2162463,162463 (2000 JH5),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2162463,17.97,0.6769474811,1.513700585,False,False,1912-11-24,50379.6024717001,27876436.632458474,Earth,APO,Y,N,17.97,1.048,0.084,3.024,,,0.2382,1.146,0.873,22.21,80.17,353.59,73.41,0.8038,448.0,0.111,0.0,3361
